"","denovo66","denovo174","denovo175","denovo170","denovo673","denovo253","denovo102","denovo165","denovo164","denovo167","denovo166","denovo161","denovo160","denovo163","denovo207","denovo365","denovo363","denovo362","denovo360","denovo369","denovo368","denovo92","denovo47","denovo337","denovo103","denovo371","denovo534","denovo532","denovo539","denovo254","denovo248","denovo249","denovo240","denovo241","denovo242","denovo243","denovo244","denovo245","denovo246","denovo63","denovo64","denovo98","denovo27","denovo26","denovo226","denovo224","denovo223","denovo473","denovo472","denovo471","denovo477","denovo475","denovo474","denovo479","denovo478","denovo138","denovo132","denovo130","denovo131","denovo136","denovo137","denovo134","denovo81","denovo83","denovo331","denovo333","denovo338","denovo187","denovo334","denovo335","denovo330","denovo339","denovo91","denovo96","denovo24","denovo23","denovo22","denovo21","denovo408","denovo271","denovo270","denovo273","denovo272","denovo275","denovo274","denovo277","denovo276","denovo279","denovo278","denovo93","denovo94","denovo238","denovo13","denovo17","denovo15","denovo162","denovo169","denovo36","denovo33","denovo38","denovo39","denovo220","denovo428","denovo420","denovo421","denovo422","denovo423","denovo424","denovo425","denovo426","denovo427","denovo218","denovo384","denovo387","denovo386","denovo381","denovo380","denovo383","denovo382","denovo389","denovo388","denovo653","denovo656","denovo655","denovo366","denovo364","denovo361","denovo601","denovo168","denovo143","denovo142","denovo147","denovo146","denovo145","denovo144","denovo309","denovo308","denovo304","denovo301","denovo300","denovo302","denovo232","denovo518","denovo519","denovo515","denovo516","denovo510","denovo511","denovo512","denovo513","denovo78","denovo79","denovo71","denovo75","denovo499","denovo491","denovo490","denovo493","denovo494","denovo497","denovo496","denovo77","denovo722","denovo84","denovo104","denovo86","denovo80","denovo82","denovo69","denovo68","denovo62","denovo61","denovo60","denovo67","denovo65","denovo237","denovo231","denovo230","denovo228","denovo229","denovo222","denovo221","denovo590","denovo593","denovo599","denovo531","denovo411","denovo410","denovo413","denovo412","denovo415","denovo414","denovo417","denovo416","denovo419","denovo418","denovo325","denovo324","denovo329","denovo391","denovo399","denovo110","denovo111","denovo112","denovo113","denovo114","denovo115","denovo117","denovo118","denovo119","denovo352","denovo353","denovo350","denovo351","denovo356","denovo357","denovo354","denovo355","denovo358","denovo6","denovo7","denovo34","denovo35","denovo30","denovo31","denovo32","denovo524","denovo527","denovo526","denovo523","denovo227","denovo225","denovo306","denovo199","denovo190","denovo191","denovo192","denovo193","denovo194","denovo195","denovo196","denovo197","denovo543","denovo1","denovo3","denovo4","denovo5","denovo8","denovo9","denovo257","denovo256","denovo251","denovo250","denovo259","denovo258","denovo771","denovo566","denovo18","denovo19","denovo10","denovo359","denovo73","denovo448","denovo449","denovo446","denovo447","denovo445","denovo442","denovo443","denovo440","denovo441","denovo129","denovo128","denovo121","denovo120","denovo123","denovo122","denovo125","denovo124","denovo127","denovo126","denovo90","denovo97","denovo95","denovo99","denovo141","denovo579","denovo576","denovo214","denovo219","denovo87","denovo313","denovo158","denovo154","denovo152","denovo323","denovo322","denovo321","denovo320","denovo327","denovo326","denovo692","denovo89","denovo247","denovo288","denovo289","denovo284","denovo285","denovo286","denovo287","denovo280","denovo281","denovo282","denovo283","denovo528","denovo40","denovo42","denovo44","denovo46","denovo48","denovo316","denovo317","denovo314","denovo315","denovo310","denovo205","denovo206","denovo209","denovo437","denovo436","denovo435","denovo434","denovo433","denovo432","denovo431","denovo430","denovo439","denovo438","denovo140","denovo660","denovo41","denovo43","denovo49","denovo177","denovo172","denovo173","denovo178","denovo179","denovo200","denovo378","denovo370","denovo372","denovo373","denovo374","denovo375","denovo376","denovo377","denovo208","denovo204","denovo201","denovo202","denovo203","denovo100","denovo509","denovo508","denovo502","denovo500","denovo507","denovo506","denovo70","denovo72","denovo74","denovo76","denovo239","denovo235","denovo234","denovo236","denovo233","denovo581","denovo586","denovo465","denovo466","denovo460","denovo461","denovo462","denovo463","denovo468","denovo469","denovo109","denovo108","denovo107","denovo106","denovo105","denovo101","denovo2","denovo149","denovo148","denovo341","denovo343","denovo342","denovo345","denovo344","denovo347","denovo346","denovo349","denovo348","denovo255","denovo252","denovo554","denovo557","denovo559","denovo550","denovo186","denovo185","denovo184","denovo183","denovo182","denovo181","denovo180","denovo189","denovo188","denovo305","denovo307","denovo303","denovo263","denovo260","denovo261","denovo266","denovo267","denovo264","denovo268","denovo269","denovo311","denovo25","denovo20","denovo29","denovo28","denovo45","denovo470","denovo476","denovo58","denovo59","denovo54","denovo459","denovo458","denovo454","denovo457","denovo456","denovo451","denovo450","denovo453","denovo452","denovo396","denovo394","denovo395","denovo392","denovo393","denovo390","denovo398","denovo644","denovo641","denovo642","denovo139","denovo133","denovo217","denovo215","denovo569","denovo159","denovo155","denovo156","denovo157","denovo150","denovo151","denovo153","denovo318","denovo319","denovo312","denovo116","denovo135","denovo299","denovo298","denovo293","denovo292","denovo291","denovo290","denovo297","denovo296","denovo295","denovo294","denovo488","denovo489","denovo482","denovo483","denovo480","denovo481","denovo486","denovo487","denovo484","denovo485","denovo732","denovo16","denovo85","denovo88","denovo56","denovo57","denovo55","denovo52","denovo53","denovo50","denovo51","denovo12","denovo11","denovo14","denovo213","denovo212","denovo211","denovo210","denovo216","denovo37","denovo405","denovo402","denovo403","denovo400","denovo401","denovo406","denovo407","denovo404","denovo409"
"Healthy11.3123",51,0,0,0,0,0,0,34,0,2,0,0,0,0,0,9,0,0,0,0,1,0,239,0,0,14,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,2,0,127,2,0,1,0,37,0,0,0,0,13,0,0,0,5,7,0,0,0,0,0,0,63,1,0,110,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,405,0,1,0,1727,13,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,10,0,0,6715,0,0,5,0,0,0,0,0,0,0,29,0,0,406,5,19,239,0,174,26,5982,9,0,373,3,0,2,188,0,0,0,0,0,0,0,0,31,0,0,6,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,0,8,0,0,0,0,0,127,0,1,2,0,6,344,1770,2,0,5,0,0,0,0,0,0,0,0,270,1,0,16,1,0,0,1592,1423,26,3170,1418,351,0,0,0,0,4,0,0,1,0,0,659,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,162,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,667,0,0,0,146,1507,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,238,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,354,0,36,397,0,41,0,0,0,0,0,3,91,0,0,86,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,1,1,254,1269,766,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,106,99,0,1,0,0,1549,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,74,0,144,1103,0,93,0,1550,3,0,0,0,0,67,1,0,0,0,0,0,0,0,0,0
"Healthy12.3211",287,54,1,0,0,0,0,24,0,0,0,0,0,0,0,14,71,0,0,0,7,178,5,28,133,0,0,0,41,0,36,0,0,1,45,0,0,0,0,0,8,150,0,1567,0,0,0,0,0,32,10,6,0,0,0,20,0,30,227,0,103,0,0,13,0,0,21,23,0,113,0,35,0,0,933,0,46,2,1,0,0,0,0,0,6,0,103,1,15,1,0,0,0,6,359,0,118,168,1,0,97,0,0,0,8,0,0,0,0,0,0,101,0,0,0,0,0,0,4,2,0,0,13,0,0,21,10,0,0,0,1,0,4,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,97,0,1,296,150,0,0,6,577,1,1,0,0,0,10,0,7,0,10,0,0,0,0,0,0,0,1,0,0,4,0,0,0,8,0,3,0,0,0,0,0,1692,0,0,65,60,0,0,13,0,0,12,0,0,35,0,1,2,1307,1072,0,889,4,0,5,0,0,0,0,0,0,0,0,0,9,123,0,0,0,0,17270,127,6,91,2,4889,0,0,80,4,4,0,0,0,2,0,619,5,1,0,0,0,0,0,0,0,4,0,0,0,0,172,479,5,0,71,0,0,0,0,0,0,56,0,0,0,0,50,0,0,0,159,0,0,0,0,30,0,0,4,0,0,0,0,296,0,0,4,0,0,4,0,0,0,6,0,347,0,0,0,20,0,0,0,37,0,10,0,3,3,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,460,0,0,0,14,8,0,0,0,0,0,0,0,71,327,0,0,0,0,0,0,220,393,0,1184,24,0,11,0,0,0,0,0,1,5,0,0,0,25,0,0,0,1,1,0,0,251,0,0,18,0,0,0,0,2,0,0,0,26,1,0,2,0,1,0,0,151,0,449,0,0,25,0,80,0,0,0,0,0,26,0,0,40,0,0,2159,108,0,1,1032,3,0,0,21,0,9,0,0,0,0,0,0,0,0,66,0,2,0,0,0,0,0,0,0,0,21,4,0,0,65,0,0,0,0,2,2465,0,0,0,1235,0,0,26,0,0,0,0,0,0,17,0,8,0,0,0,0,0,1,1,0,0,0,57,903,1661,0,0,0,9,0,0,1,33,0,708,0,0,0,0,80,456,0,0,0,1,0,128,0,0,21
"Healthy13.3241",1203,0,211,0,0,0,0,99,1077,73,10,9,0,0,0,6,0,0,0,0,1,2,29,69,172,164,2,0,0,0,0,0,1075,0,0,0,0,0,28,0,19,96,0,741,0,2,0,0,0,46,6,6,0,58,1,6,0,131,15,0,0,0,62,0,9,0,1,2,0,0,0,8,1,0,42,1,5963,8019,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40853,230,217,2,5,1,339,2,0,0,0,60,0,0,21,0,0,0,0,0,6,22,0,0,0,1,0,0,0,0,0,0,0,0,0,130,1,1,0,119,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,23,0,41,0,13,5,0,0,2,0,3,0,0,3,0,3950,0,26,46,2,21,195,0,15,12,0,146,11,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,2,17,0,4005,118,0,266,0,107,0,0,491,0,97,0,0,0,0,0,4,0,1,0,0,8945,10523,2,7358,0,4,0,0,0,0,0,0,30,0,34,15,66,0,0,0,0,1904,44620,6151,32,1178,710,40,0,0,44,0,0,0,2,18770,507,3171,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2924,2512,0,0,0,0,0,27,4850,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,150,0,0,0,0,1,0,458,29,188,0,0,0,26,0,0,15,1,704,693,0,0,0,0,0,19,10,1,0,0,0,0,1,0,702,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,1,0,569,0,0,0,1,0,22,0,126,1,952,761,51,3,6,0,0,0,0,0,14,0,0,0,0,1,0,0,1,2,0,0,0,3267,3010,0,0,0,0,20,0,7,0,0,202,1,0,0,0,0,0,12,131,0,0,0,64,0,140,0,26,0,32,0,33,0,0,0,0,0,0,0,6745,2,0,6,144,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,53,0,0,0,0,0,0,0,0,18,15,0,1,2,0,0,10,0,0,2,0,0,0,0,97,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,6,192,1,127,85,0,0,0,0,0,5,431,196,0,0,6,0,2,10,9,0,0,0,0,0,0,0,0
"Healthy14.3245",356,1,259,3,0,0,0,146,0,6,0,0,0,0,0,4,0,0,0,0,0,1,143,47,54,11,1,0,36,0,0,0,1,0,0,1,0,0,24,0,8,105,0,43,0,0,0,72,0,9,0,29,0,0,1,1302,0,21,8,0,0,0,22,8,0,0,9,5,0,2,0,0,0,0,471,0,539,636,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1447,9,8,151,303,479,2682,0,0,1,0,0,0,23,0,10,0,0,0,17,19,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,632,222,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1332,0,8,0,4,1,0,0,368,0,59,0,0,66,0,240,109,153,255,0,0,0,0,7,3,0,1,1,0,0,1,0,0,0,0,0,2,2,0,5,2,0,21,60,0,0,0,0,0,0,0,41,1,201,2,4,0,0,7,0,0,21,0,0,0,42,4863,0,1,1,708,247,1,0,5,0,0,0,0,0,0,96,0,0,1,9,0,0,0,0,2569,2407,6890,1028,195,1685,3,4,22,9,4,46,0,0,1331,286,888,16,102,8,0,0,0,0,0,0,11,1,0,0,0,2,0,811,0,0,0,1,1,101,6,0,3,0,0,0,64,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,59,0,2,0,0,70,2,182,0,1,737,3,0,0,0,8,12,0,0,0,0,0,0,1,0,0,2,0,0,43,0,0,497,0,0,30,0,0,0,282,99,6,0,0,0,18,0,0,0,6,0,0,0,0,95,0,0,0,0,2,0,37,13,1108,1,47,0,0,0,0,0,0,329,0,3,0,0,52,2,0,0,0,0,3,1,38,4439,0,12,0,0,0,0,0,18,0,2,62,0,3,0,0,0,0,0,402,198,0,3,52,0,0,4,50,0,0,0,344,0,25,0,0,1,0,0,6,1957,2,0,291,4,3,0,78,0,0,0,0,0,108,0,0,27,0,0,0,31,0,6,0,0,0,0,0,0,2,38,0,5,0,176,0,0,0,0,1,0,0,0,1,146,0,0,0,10,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,7,0,2,0,0,1,0,0,254,17,6,146,2906,1724,196,0,0,0,0,0,1,1,1,0,1,0,0,0,223,0
"Healthy15.3247",49,0,17,19,0,0,0,0,71,213,125,0,1,0,0,14,0,0,0,4,0,2,3400,0,0,20,0,0,7,0,0,0,10,0,0,6,0,0,57,0,1131,20,1,1288,62,0,0,0,0,2,13,28,2,1,0,0,230,73,0,245,0,0,234,4,0,0,4,9,10,0,0,0,113,0,1163,1,398,152,0,0,0,0,159,265,0,0,49,0,0,0,0,0,0,0,436,235,29,30,1292,766,82,0,0,0,0,0,0,0,78,8,0,0,0,48,24,0,0,0,0,0,0,0,0,0,0,1,1,0,15,2645,2824,84,10,0,0,0,0,7,0,3,0,0,5,0,0,0,0,26,0,23,10054,0,1,0,0,5,24,29,8,0,0,1,0,18,0,219,174,4,117,360,110,393,3,0,123,194,47,0,0,41,7,5,0,0,48,0,0,0,0,6,16,12,3,9,12,0,0,28,3,3,159,203,20,0,28,0,160,0,145,0,0,39,0,2,0,0,1,11,2,2,2110,291,2,763,830,0,7,5,0,0,0,0,77,189,253,104,39,37,27,24,0,0,0,2189,1120,3075,329,1781,1617,8,0,17,0,0,7,0,2,3,1259,1624,2,351,0,0,0,0,0,96,68,0,0,0,1,246,1,0,0,309,0,0,1,0,607,106,2437,0,0,0,0,26,34,55,1,200,0,0,0,0,0,0,0,0,352,0,0,0,0,174,85,124,3,0,115,115,0,419,0,0,105,2,0,0,31,2,0,86,765,0,0,0,0,0,1,0,0,85,1,59,0,0,516,0,255,77,0,0,0,23,41,2,0,0,0,0,41,0,7,130,0,683,0,0,184,0,0,2,0,2,0,525,309,106,261,7,0,0,0,2540,0,0,154,5,3,0,0,0,6,0,0,0,0,95,0,971,361,8,385,0,0,0,0,20,2,0,0,9,0,0,0,0,0,169,101,0,41,0,17,69,3149,1,1337,61,1,0,0,25,0,14,0,0,0,40,7,1,713,808,173,746,2,27,0,0,2133,0,0,0,0,0,0,559,21,236,1,0,0,37,105,0,0,0,0,0,0,55,8,0,4,1,96,1047,89,217,0,58,0,0,0,0,125,0,0,0,0,203,0,2,0,1,0,2,0,0,0,0,4,1,0,239,17,0,113,0,1442,1,906,0,115,3611,6,421,0,1076,1602,0,0,0,53,17,2,21,0,48,0,0,8,70,2,0
"Healthy16.3251",45,0,0,1,0,0,4,199,1,1,0,0,0,0,0,3,0,0,0,0,1,2,178,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,1,23,31,0,0,0,0,0,0,0,13,10,0,0,0,2,0,0,0,1,1,12336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,31,0,58,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,952,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,0,29,0,0,0,0,0,0,4,2,2,0,7,0,39,1,0,42,0,0,0,0,0,44,0,0,0,10,0,0,5,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,11,4,1,1,215,1,1,1,0,5,0,0,0,0,0,0,0,0,68,2,0,0,0,2,0,7213,6,6,906,5,1826,0,0,11,87,6,0,0,0,4,1,167,23,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,1896,0,0,0,18,27,0,0,2,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,7,0,0,14,0,0,0,4,1,0,0,19553,0,1,0,0,0,0,0,141,0,0,0,2,0,0,0,0,0,0,0,14,0,98,0,0,263,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,8550,245,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,3,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,405,0,0,8,0,1,0,0,0,1,1,1,0,0,0,0,0,219,0,0,0,1,2,0,0,0,0
"Healthy17.3257",1417,4,866,1,0,0,2,0,779,12,0,111,0,0,0,5,0,0,0,2,0,12,8,77,93,32,0,0,0,0,0,0,0,1,0,45,0,0,46,0,41,443,0,1749,11,0,55,0,0,17,11,20,0,2,1,792,530,73,9,0,1,0,22,1,18,0,5,5,3,0,0,0,341,0,1,3,633,5758,5,1,0,0,0,0,0,0,18,0,0,0,1599,0,0,5,214,24,9,1,249,2,1100,0,0,827,3,0,0,0,0,0,0,6,0,20,32,21,0,0,40,0,0,0,0,0,0,38,0,0,825,131,0,23,81,98,2494,0,1218,0,1,0,0,0,5,0,0,0,41,0,0,2,0,0,2,1,0,2,35,0,4,0,1,0,0,9,0,0,99,10,51,923,155,366,0,2,8,709,6,1,0,19,7,1,0,0,0,0,0,0,0,2,49,0,1,23,8,50,0,0,0,0,0,1,51,1,0,0,1861,3,16,0,0,9,0,1,389,0,0,6,14,3786,2772,798,1,502,793,2,28,6,12,0,45,6,51,0,151,25,9,12,15,0,0,0,0,1405,4644,5318,135,695,261,12,0,4,10,1,220,0,0,3,395,447,8,1395,0,0,0,0,0,0,0,1,0,0,2303,0,2,0,0,0,1,0,0,0,249,0,1,4,0,0,0,138,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,0,5,0,0,89,0,1096,3,0,818,10,0,0,0,5,6,0,0,0,2,0,109,0,0,0,0,0,2,91,0,0,948,0,190,0,1,0,0,272,241,38,0,0,1,2,0,0,0,51,0,20,0,7,323,13,1,0,0,1,0,4,20,0,51,3,1,3,0,1,0,0,0,61,0,0,0,0,0,0,0,0,0,5,0,15,801,1,0,1,0,0,1,0,2,0,6,2,8,0,0,1,0,0,204,0,182,0,12,0,0,0,1,81,0,7,0,56,0,13,0,0,0,73,1,865,3093,2,3551,567,5,0,0,342,0,0,0,0,0,0,5,0,87,1,6,0,35,0,0,0,0,0,0,0,0,462,43,0,6,4,57,0,0,0,0,0,0,0,0,1,6,0,5,0,293,245,0,0,0,14,0,3,0,0,0,0,12,1,0,0,0,0,2,0,0,0,0,1,693,2,3,1,13,1018,531,0,0,0,0,20,93,1,43,0,0,0,0,0,0,0
"Healthy18.3293",139,0,0,427,0,0,0,2,12,4,84,120,0,0,0,0,56,1,0,7,1,0,2,0,0,34,0,0,15,0,0,0,4,0,0,0,0,0,9,0,681,3,0,2,9,0,0,0,0,5,2,10,0,0,363,0,48,3,0,0,0,0,37,0,15,0,0,1,0,22,0,0,0,0,170,0,104,672,767,14,0,0,14,8,0,0,0,0,0,0,1,7,0,2,443,5,0,17,9,48,331,0,0,0,0,0,0,0,19,0,0,0,207,13,30,2,0,0,0,4,0,0,0,0,0,0,1,0,251,0,0,0,28,0,0,0,2,11,0,8,0,0,0,0,0,0,0,19,0,4,1,0,0,1701,0,18,42,4,0,0,0,0,0,4,0,0,93,2,210,72,15,250,0,1,0,0,0,0,0,14,8,4,0,0,1,0,0,0,0,0,6,18,1,3,61,0,0,141,0,0,88,40,103,1,79,0,0,0,1,0,0,32,0,0,3,92,3,8,3,1,4388,148,0,96,622,762,4,0,0,0,11,0,40,0,2,40,0,19,0,82,0,0,0,2815,3526,3430,21,292,314,0,0,9,0,1,20,0,0,2276,468,902,3,18,0,0,0,0,0,0,4,2,0,0,684,123,0,0,8,99,0,262,188,0,109,71,0,0,0,0,0,10,0,0,4705,8,0,0,0,0,0,0,0,0,291,0,0,0,0,0,15,4,0,0,0,0,0,332,582,783,88,1,0,0,11,0,0,18,153,0,0,23,0,0,0,0,0,0,0,0,689,0,205,690,928,65,0,0,0,3,7,4,0,0,1,0,0,0,0,2,0,39,1,0,70,0,0,0,0,0,0,75,6,217,1,5,0,0,0,0,0,17,0,18,2,0,0,0,3,0,459,0,0,5,0,3,393,16,26,0,0,0,10,0,4,6,0,30,0,0,12,0,0,0,173,0,56,0,4,30,0,0,0,30,0,4,0,1,556,0,0,0,0,24,21,0,1407,1089,155,74,1,6,0,0,1,0,14,0,0,0,1,0,0,0,0,60,9,0,20,1,14,0,0,0,0,10,1,0,0,0,104,0,21,71,0,1,266,0,0,710,122,0,0,1409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62,0,4,0,3,0,12,0,0,2,117,249,0,171,0,324,139,0,0,0,0,22,0,19,15,0,0,0,0,9,0,27
"Healthy19.3339",91,228,116,45,0,0,0,80,130,183,320,3,0,0,0,4,62,0,0,0,0,826,168,0,0,3,0,0,1,1,107,0,46,65,0,136,0,0,24,0,885,6,2,31,19,0,449,0,0,0,0,11,0,50,7,34,0,22,0,2524,344,0,872,1,0,0,7,3,0,60,0,0,0,0,294,0,586,897,0,34,0,0,12,163,0,0,72,0,425,0,0,0,0,0,598,104,183,0,783,164,10,0,160,0,15,0,140,0,10,2,0,0,0,22,71,0,0,0,3,1,155,0,0,0,1078,10,0,0,60,0,0,0,18,1,0,0,12,0,0,32,0,0,31,0,0,0,71,15,0,8,0,0,1,0,0,1,0,5,0,23,0,0,0,27,0,1537,162,756,43,354,59,59,9,0,80,0,17,2,0,123,22,128,0,0,0,0,0,0,0,0,10,0,6,4,0,1,0,12,0,2,31,178,297,0,0,0,108,376,1484,0,0,29,1,0,3,36,242,9,0,16,0,19,0,201,361,283,0,16,0,34,0,28,0,28,0,26,25,47,11,208,0,0,0,688,272,10295,275,1896,218,0,0,7,4,1,5,0,0,2,1598,2737,3,46,0,0,0,0,0,0,13,5,0,0,0,108,577,0,0,75,407,0,0,726,116,166,297,112,0,0,0,127,0,0,0,2,0,0,0,0,0,88,0,0,14,0,1693,0,0,0,19,0,2,0,0,0,0,313,0,2,4151,0,0,0,17,0,0,34,164,236,0,0,0,0,0,0,1,1,0,3,0,0,110,0,606,0,0,0,0,6,0,0,440,0,0,0,0,0,0,0,0,139,0,0,31,0,0,0,0,0,0,97,709,0,0,87,0,0,0,0,0,0,0,0,4,1,0,0,1,0,1655,0,1973,10,0,75,184,16,24,11,0,0,0,0,0,0,0,20,75,5,0,0,0,0,98,0,18,0,2,0,0,0,2,37,0,133,0,8,0,16,0,3,0,29,31,1730,507,1943,260,56,0,45,0,230,4552,61,0,0,0,4,0,0,9,23,0,93,86,0,13,0,0,0,0,0,0,58,7,0,0,222,9,1533,235,72,0,0,0,0,0,0,724,0,147,0,64,359,0,0,304,5,0,2,0,1,0,140,22,0,0,10,26,0,4853,0,0,1,371,1,2969,371,1,114,4082,240,736,0,0,0,0,38,0,13,0,0,2,0,0,68,0,13
"Healthy20.3341",325,0,43,0,0,58,0,175,0,17,320,0,0,0,0,0,165,0,0,0,1,0,0,0,0,36,0,0,14,0,0,0,1,0,0,0,0,0,24,0,719,13,0,505,0,0,0,0,0,0,0,13,3,1,0,0,0,1,0,645,0,0,1,0,696,0,2,0,0,0,0,0,356,0,1463,0,177,163,2,121,0,0,0,0,0,0,2,0,86,0,0,0,0,0,348,45,2,139,1,185,232,0,0,0,26,0,0,0,0,0,0,0,0,34,16,30,0,0,1,0,0,0,0,0,0,0,0,0,101,0,0,22,65,52,1,0,0,0,1,165,0,0,0,0,0,1,0,1,0,29,0,0,0,3932,0,10,0,3,4,19,0,503,0,3,0,0,119,0,75,374,2041,95,0,0,0,47,3,0,0,122,23,1,0,0,0,0,0,0,0,0,0,22,0,0,0,44,0,0,0,0,197,245,27,18,17,0,70,0,0,0,0,14,0,0,1,28,2,235,2,4398,0,190,0,67,362,0,10,1,0,0,0,0,162,2237,0,0,0,10,293,0,0,0,0,1601,1872,905,5,1426,542,1,0,6,0,3,34,0,0,1,653,796,1,401,0,0,0,0,0,22,0,25,0,0,0,0,0,0,0,0,0,87,1,0,53,0,0,1,0,0,0,36,341,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,21,0,0,0,0,0,0,163,1,1,0,4,0,0,34,0,99,32,22,1,0,28,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,131,56,4,0,1063,38,0,20,0,0,116,0,0,334,0,186,0,0,0,603,0,0,49,2,1,1,60,1,11,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,1,0,0,327,0,12,117,0,0,0,0,3,0,0,15,1,0,0,0,0,0,0,0,11,0,0,35,0,0,0,25,0,0,179,0,0,4,0,1902,0,126,3,2256,338,43,0,203,0,63,0,0,145,0,20,0,0,0,0,1,0,0,0,12,10,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,84,85,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,3,0,0,0,0,160,0,56,2,0,0,6,0,925,0,371,7513,0,3,337,0,0,64,26,477,196,376,0,0,0,42,0,9,0,0,0,0,0,0,0,194
